ID_Cliente,Nombre_Completo,Localidad,Mes,Actividad,Sexo,Edad,Estado,Cuota,Inscripcion,Metodo_Pago,Fecha_Alta
1289,Sofia Molina,Mendoza Ciudad,2024-11,Spinning,F,17,Activo,25000,0,Transferencia,08/05/2024
1289,Sofia Molina,Mendoza Ciudad,2024-12,Spinning,F,17,Activo,25000,0,Transferencia,08/05/2024
1290,Julieta Medina,Mendoza Ciudad,2024-10,Funcional,F,25,Activo,35000,20000,Tarjeta,25/10/2024
1290,Julieta Medina,Mendoza Ciudad,2024-11,Funcional,F,25,Activo,35000,0,Tarjeta,25/10/2024
1290,Julieta Medina,Mendoza Ciudad,2024-12,Funcional,F,25,Activo,35000,0,Tarjeta,25/10/2024
1291,Valentin Dominguez,Godoy Cruz,2024-02,Musculacion,M,39,Activo,35000,20000,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-03,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-04,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-05,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-06,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-07,Musculacion,M,39,Inactivo,0,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-08,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-09,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-10,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-11,Musculacion,M,39,Activo,35000,0,Transferencia,18/02/2024
1291,Valentin Dominguez,Godoy Cruz,2024-12,Musculacion,M,39,Inactivo,0,0,Transferencia,18/02/2024
1292,Franco Rios,Godoy Cruz,2024-10,Yoga,F,23,Activo,25000,20000,Tarjeta,24/10/2024
1292,Franco Rios,Godoy Cruz,2024-11,Yoga,F,23,Inactivo,0,0,Tarjeta,24/10/2024
1292,Franco Rios,Godoy Cruz,2024-12,Yoga,F,23,Activo,25000,0,Tarjeta,24/10/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-06,Funcional,F,19,Activo,35000,20000,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-07,Funcional,F,19,Inactivo,0,0,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-08,Funcional,F,19,Activo,35000,0,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-09,Funcional,F,19,Activo,35000,0,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-10,Funcional,F,19,Activo,35000,0,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-11,Funcional,F,19,Activo,35000,0,Tarjeta,19/06/2024
1293,Florencia Suarez,Mendoza Ciudad,2024-12,Funcional,F,19,Activo,35000,0,Tarjeta,19/06/2024
1294,Franco Torres,Mendoza Ciudad,2024-12,Musculacion,M,21,Activo,35000,20000,Efectivo,13/12/2024
1295,Juan Romero,Mendoza Ciudad,2024-01,Spinning,F,24,Activo,25000,20000,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-02,Spinning,F,24,Inactivo,0,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-03,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-04,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-05,Spinning,F,24,Inactivo,0,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-06,Spinning,F,24,Inactivo,0,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-07,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-08,Spinning,F,24,Inactivo,0,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-09,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-10,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-11,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1295,Juan Romero,Mendoza Ciudad,2024-12,Spinning,F,24,Activo,25000,0,Transferencia,27/01/2024
1296,Pedro Rios,Godoy Cruz,2024-07,Defensa Personal,M,28,Activo,25000,20000,Transferencia,12/07/2024
1296,Pedro Rios,Godoy Cruz,2024-08,Defensa Personal,M,28,Inactivo,0,0,Transferencia,12/07/2024
1296,Pedro Rios,Godoy Cruz,2024-09,Defensa Personal,M,28,Activo,25000,0,Transferencia,12/07/2024
1296,Pedro Rios,Godoy Cruz,2024-10,Defensa Personal,M,28,Activo,25000,0,Transferencia,12/07/2024
1296,Pedro Rios,Godoy Cruz,2024-11,Defensa Personal,M,28,Inactivo,0,0,Transferencia,12/07/2024
1296,Pedro Rios,Godoy Cruz,2024-12,Defensa Personal,M,28,Activo,25000,0,Transferencia,12/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-07,Funcional,F,42,Activo,35000,20000,Efectivo,09/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-08,Funcional,F,42,Activo,35000,0,Efectivo,09/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-09,Funcional,F,42,Inactivo,0,0,Efectivo,09/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-10,Funcional,F,42,Activo,35000,0,Efectivo,09/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-11,Funcional,F,42,Activo,35000,0,Efectivo,09/07/2024
1297,Camila Navarro,Mendoza Ciudad,2024-12,Funcional,F,42,Activo,35000,0,Efectivo,09/07/2024
1298,Franco Cruz,Mendoza Ciudad,2024-02,Funcional,M,33,Activo,35000,20000,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-03,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-04,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-05,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-06,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-07,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-08,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-09,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-10,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-11,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1298,Franco Cruz,Mendoza Ciudad,2024-12,Funcional,M,33,Activo,35000,0,Tarjeta,20/02/2024
1299,Florencia Suarez,Godoy Cruz,2024-07,Yoga,F,46,Activo,25000,20000,Tarjeta,08/07/2024
1299,Florencia Suarez,Godoy Cruz,2024-08,Yoga,F,46,Activo,25000,0,Tarjeta,08/07/2024
1299,Florencia Suarez,Godoy Cruz,2024-09,Yoga,F,46,Activo,25000,0,Tarjeta,08/07/2024
1299,Florencia Suarez,Godoy Cruz,2024-10,Yoga,F,46,Activo,25000,0,Tarjeta,08/07/2024
1299,Florencia Suarez,Godoy Cruz,2024-11,Yoga,F,46,Activo,25000,0,Tarjeta,08/07/2024
1299,Florencia Suarez,Godoy Cruz,2024-12,Yoga,F,46,Activo,25000,0,Tarjeta,08/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-07,Spinning,M,52,Activo,25000,20000,Tarjeta,10/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-08,Spinning,M,52,Activo,25000,0,Tarjeta,10/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-09,Spinning,M,52,Activo,25000,0,Tarjeta,10/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-10,Spinning,M,52,Inactivo,0,0,Tarjeta,10/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-11,Spinning,M,52,Activo,25000,0,Tarjeta,10/07/2024
1300,Pedro Fernandez,Mendoza Ciudad,2024-12,Spinning,M,52,Activo,25000,0,Tarjeta,10/07/2024
1301,Bruno Torres,Godoy Cruz,2024-04,Musculacion,F,31,Activo,35000,20000,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-05,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-06,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-07,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-08,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-09,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-10,Musculacion,F,31,Inactivo,0,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-11,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1301,Bruno Torres,Godoy Cruz,2024-12,Musculacion,F,31,Activo,35000,0,Tarjeta,24/04/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-07,Funcional,F,34,Activo,35000,20000,Transferencia,02/07/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-08,Funcional,F,34,Inactivo,0,0,Transferencia,02/07/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-09,Funcional,F,34,Activo,35000,0,Transferencia,02/07/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-10,Funcional,F,34,Activo,35000,0,Transferencia,02/07/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-11,Funcional,F,34,Activo,35000,0,Transferencia,02/07/2024
1302,Micaela Lopez,Mendoza Ciudad,2024-12,Funcional,F,34,Activo,35000,0,Transferencia,02/07/2024
1303,Julieta Vega,Mendoza Ciudad,2024-08,Musculacion,F,18,Activo,35000,20000,Tarjeta,19/08/2024
1303,Julieta Vega,Mendoza Ciudad,2024-09,Musculacion,F,18,Activo,35000,0,Tarjeta,19/08/2024
1303,Julieta Vega,Mendoza Ciudad,2024-10,Musculacion,F,18,Activo,35000,0,Tarjeta,19/08/2024
1303,Julieta Vega,Mendoza Ciudad,2024-11,Musculacion,F,18,Activo,35000,0,Tarjeta,19/08/2024
1303,Julieta Vega,Mendoza Ciudad,2024-12,Musculacion,F,18,Activo,35000,0,Tarjeta,19/08/2024
1304,Tomas Romero,Godoy Cruz,2024-01,Defensa Personal,M,31,Activo,25000,20000,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-02,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-03,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-04,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-05,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-06,Defensa Personal,M,31,Inactivo,0,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-07,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-08,Defensa Personal,M,31,Inactivo,0,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-09,Defensa Personal,M,31,Inactivo,0,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-10,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-11,Defensa Personal,M,31,Activo,25000,0,Efectivo,27/01/2024
1304,Tomas Romero,Godoy Cruz,2024-12,Defensa Personal,M,31,Inactivo,0,0,Efectivo,27/01/2024
1305,Bruno Vega,Guaymallen,2024-04,Defensa Personal,F,43,Activo,25000,20000,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-05,Defensa Personal,F,43,Inactivo,0,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-06,Defensa Personal,F,43,Inactivo,0,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-07,Defensa Personal,F,43,Inactivo,0,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-08,Defensa Personal,F,43,Activo,25000,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-09,Defensa Personal,F,43,Activo,25000,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-10,Defensa Personal,F,43,Activo,25000,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-11,Defensa Personal,F,43,Activo,25000,0,Transferencia,27/04/2024
1305,Bruno Vega,Guaymallen,2024-12,Defensa Personal,F,43,Activo,25000,0,Transferencia,27/04/2024
1306,Micaela Garcia,Mendoza Ciudad,2024-11,Defensa Personal,M,40,Activo,25000,20000,Efectivo,13/11/2024
1306,Micaela Garcia,Mendoza Ciudad,2024-12,Defensa Personal,M,40,Inactivo,0,0,Efectivo,13/11/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-02,Funcional,M,42,Activo,35000,20000,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-03,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-04,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-05,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-06,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-07,Funcional,M,42,Inactivo,0,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-08,Funcional,M,42,Inactivo,0,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-09,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-10,Funcional,M,42,Inactivo,0,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-11,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1307,Paula Fernandez,Mendoza Ciudad,2024-12,Funcional,M,42,Activo,35000,0,Transferencia,19/02/2024
1308,Pedro Cruz,Guaymallen,2024-12,Yoga,F,29,Activo,25000,20000,Transferencia,23/12/2024
1309,Carlos Molina,Mendoza Ciudad,2024-06,Spinning,F,21,Activo,25000,20000,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-07,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-08,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-09,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-10,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-11,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1309,Carlos Molina,Mendoza Ciudad,2024-12,Spinning,F,21,Activo,25000,0,Tarjeta,24/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-06,Funcional,M,39,Activo,35000,20000,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-07,Funcional,M,39,Inactivo,0,0,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-08,Funcional,M,39,Activo,35000,0,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-09,Funcional,M,39,Activo,35000,0,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-10,Funcional,M,39,Activo,35000,0,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-11,Funcional,M,39,Activo,35000,0,Transferencia,19/06/2024
1310,Milagros Navarro,Mendoza Ciudad,2024-12,Funcional,M,39,Activo,35000,0,Transferencia,19/06/2024
1311,Valentin Perez,Maipu,2024-08,Yoga,F,27,Activo,25000,20000,Tarjeta,09/08/2024
1311,Valentin Perez,Maipu,2024-09,Yoga,F,27,Activo,25000,0,Tarjeta,09/08/2024
1311,Valentin Perez,Maipu,2024-10,Yoga,F,27,Activo,25000,0,Tarjeta,09/08/2024
1311,Valentin Perez,Maipu,2024-11,Yoga,F,27,Activo,25000,0,Tarjeta,09/08/2024
1311,Valentin Perez,Maipu,2024-12,Yoga,F,27,Activo,25000,0,Tarjeta,09/08/2024
1312,Julieta Romero,Maipu,2024-05,Spinning,F,27,Activo,25000,20000,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-06,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-07,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-08,Spinning,F,27,Inactivo,0,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-09,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-10,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-11,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1312,Julieta Romero,Maipu,2024-12,Spinning,F,27,Activo,25000,0,Efectivo,23/05/2024
1313,Pedro Lopez,Mendoza Ciudad,2024-11,Musculacion,M,28,Activo,35000,20000,Tarjeta,18/11/2024
1313,Pedro Lopez,Mendoza Ciudad,2024-12,Musculacion,M,28,Inactivo,0,0,Tarjeta,18/11/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-07,Musculacion,M,17,Activo,35000,20000,Tarjeta,18/07/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-08,Musculacion,M,17,Inactivo,0,0,Tarjeta,18/07/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-09,Musculacion,M,17,Inactivo,0,0,Tarjeta,18/07/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-10,Musculacion,M,17,Inactivo,0,0,Tarjeta,18/07/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-11,Musculacion,M,17,Activo,35000,0,Tarjeta,18/07/2024
1314,Micaela Herrera,Mendoza Ciudad,2024-12,Musculacion,M,17,Activo,35000,0,Tarjeta,18/07/2024
1315,Ezequiel Fernandez,Guaymallen,2024-03,Yoga,F,21,Activo,25000,20000,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-04,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-05,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-06,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-07,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-08,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-09,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-10,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-11,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1315,Ezequiel Fernandez,Guaymallen,2024-12,Yoga,F,21,Activo,25000,0,Transferencia,01/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-03,Musculacion,F,31,Activo,35000,20000,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-04,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-05,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-06,Musculacion,F,31,Inactivo,0,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-07,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-08,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-09,Musculacion,F,31,Inactivo,0,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-10,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-11,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1316,Lucia Navarro,Mendoza Ciudad,2024-12,Musculacion,F,31,Activo,35000,0,Tarjeta,25/03/2024
1317,Tomas Gomez,Guaymallen,2024-10,Funcional,M,22,Activo,35000,20000,Tarjeta,11/10/2024
1317,Tomas Gomez,Guaymallen,2024-11,Funcional,M,22,Activo,35000,0,Tarjeta,11/10/2024
1317,Tomas Gomez,Guaymallen,2024-12,Funcional,M,22,Activo,35000,0,Tarjeta,11/10/2024
1318,Agustin Garcia,Godoy Cruz,2024-12,Spinning,F,31,Activo,25000,20000,Efectivo,17/12/2024
1319,Diego Molina,Mendoza Ciudad,2024-01,Musculacion,M,24,Activo,35000,20000,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-02,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-03,Musculacion,M,24,Inactivo,0,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-04,Musculacion,M,24,Inactivo,0,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-05,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-06,Musculacion,M,24,Inactivo,0,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-07,Musculacion,M,24,Inactivo,0,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-08,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-09,Musculacion,M,24,Inactivo,0,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-10,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-11,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1319,Diego Molina,Mendoza Ciudad,2024-12,Musculacion,M,24,Activo,35000,0,Transferencia,09/01/2024
1320,Florencia Cruz,Guaymallen,2024-10,Yoga,M,48,Activo,25000,20000,Tarjeta,11/10/2024
1320,Florencia Cruz,Guaymallen,2024-11,Yoga,M,48,Activo,25000,0,Tarjeta,11/10/2024
1320,Florencia Cruz,Guaymallen,2024-12,Yoga,M,48,Activo,25000,0,Tarjeta,11/10/2024
1321,Catalina Perez,Godoy Cruz,2024-09,Funcional,F,18,Activo,35000,20000,Tarjeta,16/09/2024
1321,Catalina Perez,Godoy Cruz,2024-10,Funcional,F,18,Activo,35000,0,Tarjeta,16/09/2024
1321,Catalina Perez,Godoy Cruz,2024-11,Funcional,F,18,Activo,35000,0,Tarjeta,16/09/2024
1321,Catalina Perez,Godoy Cruz,2024-12,Funcional,F,18,Activo,35000,0,Tarjeta,16/09/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-06,Defensa Personal,F,34,Activo,25000,20000,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-07,Defensa Personal,F,34,Activo,25000,0,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-08,Defensa Personal,F,34,Inactivo,0,0,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-09,Defensa Personal,F,34,Activo,25000,0,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-10,Defensa Personal,F,34,Activo,25000,0,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-11,Defensa Personal,F,34,Activo,25000,0,Transferencia,06/06/2024
1322,Milagros Lopez,Mendoza Ciudad,2024-12,Defensa Personal,F,34,Activo,25000,0,Transferencia,06/06/2024
1323,Julieta Dominguez,Mendoza Ciudad,2024-11,Musculacion,M,21,Activo,35000,20000,Tarjeta,26/11/2024
1323,Julieta Dominguez,Mendoza Ciudad,2024-12,Musculacion,M,21,Activo,35000,0,Tarjeta,26/11/2024
1324,Ezequiel Romero,Maipu,2024-08,Spinning,F,28,Activo,25000,20000,Tarjeta,22/08/2024
1324,Ezequiel Romero,Maipu,2024-09,Spinning,F,28,Activo,25000,0,Tarjeta,22/08/2024
1324,Ezequiel Romero,Maipu,2024-10,Spinning,F,28,Activo,25000,0,Tarjeta,22/08/2024
1324,Ezequiel Romero,Maipu,2024-11,Spinning,F,28,Activo,25000,0,Tarjeta,22/08/2024
1324,Ezequiel Romero,Maipu,2024-12,Spinning,F,28,Activo,25000,0,Tarjeta,22/08/2024
1325,Sofia Cruz,Guaymallen,2024-08,Spinning,F,27,Activo,25000,20000,Tarjeta,10/08/2024
1325,Sofia Cruz,Guaymallen,2024-09,Spinning,F,27,Inactivo,0,0,Tarjeta,10/08/2024
1325,Sofia Cruz,Guaymallen,2024-10,Spinning,F,27,Activo,25000,0,Tarjeta,10/08/2024
1325,Sofia Cruz,Guaymallen,2024-11,Spinning,F,27,Activo,25000,0,Tarjeta,10/08/2024
1325,Sofia Cruz,Guaymallen,2024-12,Spinning,F,27,Activo,25000,0,Tarjeta,10/08/2024
1326,Catalina Torres,Godoy Cruz,2024-07,Spinning,M,46,Activo,25000,20000,Tarjeta,22/07/2024
1326,Catalina Torres,Godoy Cruz,2024-08,Spinning,M,46,Inactivo,0,0,Tarjeta,22/07/2024
1326,Catalina Torres,Godoy Cruz,2024-09,Spinning,M,46,Inactivo,0,0,Tarjeta,22/07/2024
1326,Catalina Torres,Godoy Cruz,2024-10,Spinning,M,46,Activo,25000,0,Tarjeta,22/07/2024
1326,Catalina Torres,Godoy Cruz,2024-11,Spinning,M,46,Inactivo,0,0,Tarjeta,22/07/2024
1326,Catalina Torres,Godoy Cruz,2024-12,Spinning,M,46,Activo,25000,0,Tarjeta,22/07/2024
1327,Sofia Suarez,Godoy Cruz,2024-03,Musculacion,M,40,Activo,35000,20000,Tarjeta,04/03/2024
1327,Sofia Suarez,Godoy Cruz,2024-04,Musculacion,M,40,Activo,35000,0,Tarjeta,04/03/2024
1327,Sofia Suarez,Godoy Cruz,2024-05,Musculacion,M,40,Activo,35000,0,Tarjeta,04/03/2024
1327,Sofia Suarez,Godoy Cruz,2024-06,Musculacion,M,40,Activo,35000,0,Tarjeta,04/03/2024
1327,Sofia Suarez,Godoy Cruz,2024-07,Musculacion,M,40,Activo,35000,0,Tarjeta,04/03/2024
